cons_ID,cash,no-cash assets value,salary,dividends,spending,utility,public_utility,total utility,skill,time
49.00,412.29,0.00,45.25,0.00,70.14,2.00,251.00,253.00,1.83,16.00
50.00,355.26,416.72,0.00,0.00,77.99,7.35,251.00,258.35,2.18,16.00
51.00,1206.68,902.90,218.08,3.21,82.87,11.82,251.00,262.82,9.28,16.00
52.00,1058.50,625.08,129.33,33.72,118.10,12.00,251.00,263.00,6.33,16.00
53.00,843.20,625.08,221.02,0.00,173.04,11.00,251.00,262.00,8.67,16.00
54.00,848.99,902.90,135.78,0.00,74.09,10.82,251.00,261.82,6.42,16.00
55.00,430.70,277.82,88.81,0.00,121.30,9.00,251.00,260.00,4.02,16.00
56.00,99.07,694.54,27.94,0.00,48.16,9.49,251.00,260.49,1.13,16.00
57.00,224.26,486.18,0.00,8.40,81.79,7.94,251.00,258.94,3.77,16.00
58.00,567.05,208.36,125.64,0.00,114.37,6.20,251.00,257.20,4.35,16.00
59.00,1343.08,625.08,216.74,207.61,450.60,17.00,251.00,268.00,8.66,16.00
60.00,528.13,902.90,86.04,0.00,0.00,10.82,251.00,261.82,4.31,16.00
61.00,527.81,277.82,138.31,0.00,208.99,11.00,251.00,262.00,5.79,16.00
62.00,411.20,833.45,23.61,0.00,0.00,10.39,251.00,261.39,1.27,16.00
63.00,2845.67,555.63,0.00,160.02,210.88,13.49,251.00,264.49,3.55,16.00
64.00,737.79,763.99,66.05,66.19,46.12,9.95,251.00,260.95,3.08,16.00
65.00,1222.18,416.72,39.27,58.32,0.00,7.35,251.00,258.35,1.42,16.00
66.00,534.74,694.54,158.25,0.00,113.49,12.49,251.00,263.49,8.66,16.00
67.00,348.37,347.27,171.45,0.00,75.98,8.71,251.00,259.71,6.90,16.00
68.00,468.33,486.18,225.14,61.91,506.29,18.94,251.00,269.94,9.35,16.00
69.00,3677.80,625.08,0.00,0.00,791.03,24.00,251.00,275.00,5.42,16.00
70.00,785.71,902.90,44.93,44.35,41.24,10.82,251.00,261.82,2.34,16.00
71.00,314.58,694.54,0.00,0.00,114.41,12.49,251.00,263.49,2.46,16.00
72.00,406.91,416.72,120.80,0.00,81.79,7.35,251.00,258.35,6.57,16.00
73.00,496.70,833.45,236.45,33.91,64.81,10.39,251.00,261.39,9.73,16.00
74.00,1970.22,833.45,205.35,279.29,314.86,14.39,251.00,265.39,7.12,16.00
75.00,386.32,486.18,61.71,0.00,64.81,7.94,251.00,258.94,3.10,16.00
76.00,173.90,486.18,0.00,0.00,77.99,7.94,251.00,258.94,1.24,16.00
77.00,5394.89,833.45,177.43,552.25,378.87,17.39,251.00,268.39,9.12,16.00
78.00,325.16,555.63,85.34,0.00,77.99,8.49,251.00,259.49,3.78,16.00
79.00,1251.35,833.45,178.75,54.27,73.50,12.39,251.00,263.39,7.48,16.00
80.00,463.16,347.27,129.00,0.00,172.17,6.71,251.00,257.71,5.31,16.00
81.00,603.65,902.90,105.94,0.00,46.12,10.82,251.00,261.82,4.17,16.00
82.00,244.80,555.63,23.98,0.00,0.00,8.49,251.00,259.49,1.42,16.00
83.00,1928.59,694.54,99.08,301.04,127.57,11.49,251.00,262.49,3.59,16.00
84.00,802.35,555.63,166.91,0.00,122.95,9.49,251.00,260.49,6.97,16.00
85.00,39.76,902.90,221.59,0.00,395.05,18.82,251.00,269.82,8.55,16.00
86.00,427.19,486.18,0.00,0.00,490.85,16.94,251.00,267.94,9.23,16.00
87.00,259.91,833.45,40.34,0.00,41.24,10.39,251.00,261.39,2.41,16.00
88.00,964.46,555.63,218.43,0.00,314.44,13.49,251.00,264.49,9.15,16.00
89.00,888.39,625.08,179.73,0.00,303.96,14.00,251.00,265.00,8.93,16.00
90.00,1422.69,694.54,204.89,26.27,200.96,12.49,251.00,263.49,7.34,16.00
91.00,412.73,1041.81,0.00,0.00,46.12,11.62,251.00,262.62,3.42,16.00
92.00,592.19,347.27,198.36,0.00,302.07,13.71,251.00,264.71,9.57,16.00
93.00,659.27,486.18,176.88,0.00,35.62,8.94,251.00,259.94,7.62,16.00
94.00,607.81,763.99,230.67,0.00,131.55,10.95,251.00,261.95,9.58,16.00
95.00,437.26,347.27,66.54,0.00,166.31,10.71,251.00,261.71,4.00,16.00
96.00,744.78,694.54,137.03,0.00,74.09,9.49,251.00,260.49,5.69,16.00
97.00,767.05,555.63,0.00,50.84,0.00,8.49,251.00,259.49,1.72,16.00
98.00,541.32,694.54,148.38,0.00,48.16,9.49,251.00,260.49,5.86,16.00
99.00,229.48,416.72,41.73,0.00,77.99,7.35,251.00,258.35,2.39,16.00
0.00,4443.63,0.00,166.19,0.00,375.84,9.00,291.00,300.00,7.65,17.00
1.00,511.03,0.00,200.13,0.00,117.91,3.00,291.00,294.00,7.79,17.00
2.00,4125.03,0.00,77.06,138.71,847.61,19.00,291.00,310.00,4.37,17.00
3.00,406.26,0.00,110.19,0.00,75.56,2.00,291.00,293.00,6.78,17.00
4.00,517.20,0.00,62.06,0.00,72.17,2.00,291.00,293.00,3.22,17.00
5.00,373.47,0.00,20.16,0.00,35.91,1.00,291.00,292.00,1.26,17.00
6.00,289.96,0.00,95.05,0.00,37.40,1.00,291.00,292.00,5.96,17.00
7.00,831.98,0.00,138.21,0.00,0.00,0.00,291.00,291.00,7.90,17.00
8.00,381.06,0.00,52.01,0.00,34.35,1.00,291.00,292.00,2.83,17.00
9.00,168.46,0.00,225.50,0.00,427.47,10.00,291.00,301.00,8.51,17.00
10.00,4400.95,0.00,0.00,0.00,207.00,5.00,291.00,296.00,3.67,17.00
11.00,687.22,0.00,99.89,0.00,114.75,3.00,291.00,294.00,5.70,17.00
12.00,298.86,0.00,38.77,0.00,0.00,0.00,291.00,291.00,2.21,17.00
13.00,677.32,0.00,169.55,0.00,36.50,1.00,291.00,292.00,6.61,17.00
14.00,591.01,0.00,0.00,0.00,517.30,12.00,291.00,303.00,9.85,17.00
15.00,540.82,0.00,161.61,0.00,331.85,8.00,291.00,299.00,9.43,17.00
16.00,427.55,0.00,177.79,0.00,75.99,2.00,291.00,293.00,8.67,17.00
17.00,404.29,0.00,41.08,0.00,0.00,0.00,291.00,291.00,2.55,17.00
18.00,758.14,0.00,156.77,0.00,36.31,1.00,291.00,292.00,7.85,17.00
19.00,276.77,0.00,53.46,0.00,34.35,1.00,291.00,292.00,2.22,17.00
20.00,295.04,0.00,54.70,0.00,0.00,0.00,291.00,291.00,2.14,17.00
21.00,4498.44,0.00,37.56,566.13,832.06,19.00,291.00,310.00,2.10,17.00
22.00,908.68,0.00,203.08,0.00,36.31,1.00,291.00,292.00,7.33,17.00
23.00,744.14,0.00,30.51,65.32,0.00,0.00,291.00,291.00,1.71,17.00
24.00,750.98,0.00,184.86,0.00,117.17,3.00,291.00,294.00,6.79,17.00
25.00,383.48,0.00,71.86,0.00,0.00,0.00,291.00,291.00,3.24,17.00
26.00,359.53,0.00,91.06,0.00,158.34,4.00,291.00,295.00,3.82,17.00
27.00,418.74,0.00,70.23,0.00,0.00,0.00,291.00,291.00,3.83,17.00
28.00,1285.94,0.00,102.93,126.77,153.85,4.00,291.00,295.00,3.23,17.00
29.00,240.95,0.00,0.00,0.00,37.40,1.00,291.00,292.00,1.59,17.00
30.00,359.26,0.00,0.00,0.00,0.00,0.00,291.00,291.00,7.87,17.00
31.00,461.45,0.00,0.00,0.00,115.33,3.00,291.00,294.00,3.04,17.00
32.00,400.72,0.00,39.23,0.00,35.91,1.00,291.00,292.00,2.49,17.00
33.00,1323.63,0.00,108.80,111.84,246.36,6.00,291.00,297.00,5.76,17.00
34.00,498.30,0.00,90.30,0.00,113.07,3.00,291.00,294.00,5.53,17.00
35.00,953.20,0.00,98.91,63.55,117.75,3.00,291.00,294.00,4.59,17.00
36.00,562.87,0.00,79.51,0.00,35.06,1.00,291.00,292.00,4.28,17.00
37.00,683.00,0.00,152.97,0.00,36.66,1.00,291.00,292.00,6.28,17.00
38.00,409.77,0.00,35.66,0.00,0.00,0.00,291.00,291.00,2.70,17.00
39.00,380.50,0.00,126.09,0.00,36.50,1.00,291.00,292.00,4.14,17.00
40.00,508.98,0.00,113.75,0.00,0.00,0.00,291.00,291.00,4.42,17.00
41.00,783.51,0.00,103.77,32.27,0.00,0.00,291.00,291.00,4.50,17.00
42.00,161.45,0.00,0.00,0.00,429.45,10.00,291.00,301.00,9.26,17.00
43.00,697.49,0.00,129.82,0.00,0.00,0.00,291.00,291.00,7.44,17.00
44.00,1038.02,0.00,226.62,0.00,37.07,1.00,291.00,292.00,8.42,17.00
45.00,950.60,0.00,253.03,0.00,35.91,1.00,291.00,292.00,9.28,17.00
46.00,341.51,0.00,186.52,0.00,388.43,9.00,291.00,300.00,8.22,17.00
47.00,771.01,0.00,0.00,0.00,35.06,1.00,291.00,292.00,7.81,17.00
48.00,297.55,0.00,76.32,0.00,0.00,0.00,291.00,291.00,2.66,17.00
49.00,453.02,0.00,46.90,0.00,0.00,0.00,291.00,291.00,1.83,17.00
50.00,273.37,512.95,42.10,0.00,81.89,7.94,291.00,298.94,2.18,17.00
51.00,1144.89,1025.89,218.08,0.00,258.06,16.22,291.00,307.22,9.28,17.00
52.00,1060.02,732.78,129.33,24.00,138.87,10.49,291.00,301.49,6.33,17.00
53.00,884.62,732.78,223.02,0.00,169.64,12.49,291.00,303.49,8.67,17.00
54.00,854.50,1025.89,135.78,0.00,116.70,12.22,291.00,303.22,6.42,17.00
55.00,409.20,366.39,88.81,0.00,101.43,6.71,291.00,297.71,4.02,17.00
56.00,124.22,732.78,39.28,0.00,0.00,9.49,291.00,300.49,1.13,17.00
57.00,227.67,512.95,68.21,9.08,0.00,7.94,291.00,298.94,3.77,17.00
58.00,602.33,293.11,0.00,0.00,77.80,6.00,291.00,297.00,4.35,17.00
59.00,1305.12,659.50,229.50,235.61,468.64,20.00,291.00,311.00,8.66,17.00
60.00,402.74,952.61,86.04,0.00,202.82,15.82,291.00,306.82,4.31,17.00
61.00,572.81,366.39,138.31,0.00,81.89,6.71,291.00,297.71,5.79,17.00
62.00,364.39,952.61,30.75,0.00,68.05,10.82,291.00,301.82,1.27,17.00
63.00,2465.40,659.50,54.93,100.71,480.98,18.00,291.00,309.00,3.55,17.00
64.00,816.43,879.34,66.05,69.76,50.57,10.39,291.00,301.39,3.08,17.00
65.00,1258.34,512.95,0.00,82.71,81.89,7.94,291.00,298.94,1.42,17.00
66.00,641.39,732.78,158.25,0.00,35.78,10.49,291.00,301.49,8.66,17.00
67.00,104.61,439.67,168.77,0.00,385.75,14.35,291.00,305.35,6.90,17.00
68.00,287.05,586.22,0.00,68.08,451.99,16.49,291.00,307.49,9.35,17.00
69.00,3523.52,732.78,89.88,500.38,654.66,22.49,291.00,313.49,5.42,17.00
70.00,812.29,1025.89,44.93,29.45,43.30,11.22,291.00,302.22,2.34,17.00
71.00,314.58,732.78,41.51,0.00,0.00,9.49,291.00,300.49,2.46,17.00
72.00,515.63,439.67,170.72,0.00,0.00,7.35,291.00,298.35,6.57,17.00
73.00,714.72,952.61,0.00,46.19,50.57,10.82,291.00,301.82,9.73,17.00
74.00,2044.60,952.61,198.63,320.52,430.96,19.82,291.00,310.82,7.12,17.00
75.00,373.81,586.22,61.71,0.00,68.05,8.49,291.00,299.49,3.10,17.00
76.00,173.90,512.95,24.12,0.00,0.00,7.94,291.00,298.94,1.24,17.00
77.00,5746.42,952.61,243.63,546.75,354.92,16.82,291.00,307.82,9.12,17.00
78.00,401.96,586.22,85.34,0.00,0.00,8.49,291.00,299.49,3.78,17.00
79.00,1069.68,952.61,178.75,25.45,368.01,17.82,291.00,308.82,7.48,17.00
80.00,500.70,439.67,129.00,0.00,78.56,7.35,291.00,298.35,5.31,17.00
81.00,650.77,1025.89,94.91,0.00,50.57,11.22,291.00,302.22,4.17,17.00
82.00,187.82,659.50,23.98,0.00,78.56,9.00,291.00,300.00,1.42,17.00
83.00,2250.27,732.78,103.21,306.87,74.36,11.49,291.00,302.49,3.59,17.00
84.00,915.17,586.22,166.91,0.00,37.40,9.49,291.00,300.49,6.97,17.00
85.00,36.38,1025.89,221.59,0.00,202.82,15.22,291.00,306.22,8.55,17.00
86.00,351.20,512.95,169.08,0.00,75.99,9.94,291.00,300.94,9.23,17.00
87.00,247.78,952.61,40.34,0.00,48.43,10.82,291.00,301.82,2.41,17.00
88.00,1123.98,586.22,218.43,0.00,37.07,9.49,291.00,300.49,9.15,17.00
89.00,1012.93,659.50,179.73,0.00,37.21,10.00,291.00,301.00,8.93,17.00
90.00,1598.93,732.78,214.21,67.23,75.40,11.49,291.00,302.49,7.34,17.00
91.00,364.30,1172.45,74.32,0.00,48.43,12.00,291.00,303.00,3.42,17.00
92.00,600.45,512.95,198.36,0.00,170.26,7.94,291.00,298.94,9.57,17.00
93.00,606.31,586.22,176.88,0.00,212.15,11.49,291.00,302.49,7.62,17.00
94.00,328.93,879.34,243.66,0.00,486.48,19.39,291.00,310.39,9.58,17.00
95.00,395.72,439.67,66.54,0.00,101.43,7.35,291.00,298.35,4.00,17.00
96.00,790.32,806.06,146.98,0.00,77.80,9.95,291.00,300.95,5.69,17.00
97.00,694.82,659.50,28.44,91.36,163.59,11.00,291.00,302.00,1.72,17.00
98.00,624.29,806.06,143.16,0.00,50.57,9.95,291.00,300.95,5.86,17.00
99.00,267.04,439.67,41.73,0.00,0.00,7.35,291.00,298.35,2.39,17.00
0.00,4663.02,0.00,166.19,438.91,369.09,9.00,286.00,295.00,7.65,18.00
1.00,691.14,0.00,200.13,0.00,0.00,0.00,286.00,286.00,7.79,18.00
2.00,4487.61,0.00,77.06,455.07,161.85,4.00,286.00,290.00,4.37,18.00
3.00,505.43,0.00,144.46,0.00,0.00,0.00,286.00,286.00,6.78,18.00
4.00,573.05,0.00,62.06,0.00,0.00,0.00,286.00,286.00,3.22,18.00
5.00,391.62,0.00,25.14,0.00,0.00,0.00,286.00,286.00,1.26,18.00
6.00,375.51,0.00,95.05,0.00,0.00,0.00,286.00,286.00,5.96,18.00
7.00,672.17,0.00,172.68,0.00,284.20,7.00,286.00,293.00,7.90,18.00
8.00,386.99,0.00,52.01,0.00,36.07,1.00,286.00,287.00,2.83,18.00
9.00,211.68,0.00,0.00,0.00,159.73,4.00,286.00,290.00,8.51,18.00
10.00,4141.02,0.00,66.32,497.28,777.36,18.00,286.00,304.00,3.67,18.00
11.00,739.55,0.00,151.77,0.00,37.57,1.00,286.00,287.00,5.70,18.00
12.00,254.77,0.00,38.77,0.00,78.98,2.00,286.00,288.00,2.21,18.00
13.00,457.19,0.00,0.00,0.00,372.73,9.00,286.00,295.00,6.61,18.00
14.00,473.15,0.00,0.00,0.00,117.86,3.00,286.00,289.00,9.85,18.00
15.00,360.28,0.00,249.47,0.00,325.99,8.00,286.00,294.00,9.43,18.00
16.00,587.56,0.00,229.13,0.00,0.00,0.00,286.00,286.00,8.67,18.00
17.00,325.15,0.00,61.46,0.00,116.12,3.00,286.00,289.00,2.55,18.00
18.00,560.11,0.00,156.77,0.00,326.70,8.00,286.00,294.00,7.85,18.00
19.00,324.88,0.00,54.16,0.00,0.00,0.00,286.00,286.00,2.22,18.00
20.00,226.23,0.00,54.70,0.00,118.04,3.00,286.00,289.00,2.14,18.00
21.00,4555.84,0.00,37.56,77.58,75.89,2.00,286.00,288.00,2.10,18.00
22.00,672.63,0.00,204.88,0.00,418.83,10.00,286.00,296.00,7.33,18.00
23.00,785.46,0.00,30.51,92.40,78.55,2.00,286.00,288.00,1.71,18.00
24.00,879.09,0.00,192.94,0.00,38.27,1.00,286.00,287.00,6.79,18.00
25.00,283.79,0.00,71.86,0.00,159.97,4.00,286.00,290.00,3.24,18.00
26.00,364.65,0.00,111.25,0.00,76.84,2.00,286.00,288.00,3.82,18.00
27.00,320.58,0.00,112.08,0.00,161.36,4.00,286.00,290.00,3.83,18.00
28.00,1287.54,0.00,106.48,151.90,242.93,6.00,286.00,292.00,3.23,18.00
29.00,240.95,0.00,26.37,0.00,0.00,0.00,286.00,286.00,1.59,18.00
30.00,284.13,0.00,0.00,0.00,75.13,2.00,286.00,288.00,7.87,18.00
31.00,461.45,0.00,84.37,0.00,0.00,0.00,286.00,286.00,3.04,18.00
32.00,398.46,0.00,61.78,0.00,37.57,1.00,286.00,287.00,2.49,18.00
33.00,1492.33,0.00,108.80,109.27,38.49,1.00,286.00,287.00,5.76,18.00
34.00,579.57,0.00,138.44,0.00,0.00,0.00,286.00,286.00,5.53,18.00
35.00,916.00,0.00,98.91,33.08,159.30,4.00,286.00,290.00,4.59,18.00
36.00,518.14,0.00,79.51,0.00,116.29,3.00,286.00,289.00,4.28,18.00
37.00,491.51,0.00,128.50,0.00,329.16,8.00,286.00,294.00,6.28,18.00
38.00,365.23,0.00,35.66,0.00,76.64,2.00,286.00,288.00,2.70,18.00
39.00,495.72,0.00,108.00,0.00,0.00,0.00,286.00,286.00,4.14,18.00
40.00,366.90,0.00,0.00,0.00,244.47,6.00,286.00,292.00,4.42,18.00
41.00,705.03,0.00,135.27,71.01,242.88,6.00,286.00,292.00,4.50,18.00
42.00,164.23,0.00,170.88,0.00,0.00,0.00,286.00,286.00,9.26,18.00
43.00,530.62,0.00,183.05,0.00,283.71,7.00,286.00,293.00,7.44,18.00
44.00,780.09,0.00,0.00,0.00,461.90,11.00,286.00,297.00,8.42,18.00
45.00,632.10,0.00,266.10,0.00,546.23,13.00,286.00,299.00,9.28,18.00
46.00,133.67,0.00,186.52,0.00,375.71,9.00,286.00,295.00,8.22,18.00
47.00,614.31,0.00,221.36,0.00,156.70,4.00,286.00,290.00,7.81,18.00
48.00,205.65,0.00,0.00,0.00,160.59,4.00,286.00,290.00,2.66,18.00
49.00,377.98,0.00,48.23,0.00,117.25,3.00,286.00,289.00,1.83,18.00
50.00,228.77,617.50,42.10,0.00,82.49,8.49,286.00,294.49,2.18,18.00
51.00,1361.78,1080.63,218.08,57.44,36.82,12.22,286.00,298.22,9.28,18.00
52.00,1138.10,771.88,129.33,0.00,38.32,10.49,286.00,296.49,6.33,18.00
53.00,1011.65,849.06,223.02,0.00,50.85,9.95,286.00,295.95,8.67,18.00
54.00,976.70,1080.63,135.78,0.00,0.00,11.22,286.00,297.22,6.42,18.00
55.00,398.96,463.13,88.81,0.00,90.17,7.35,286.00,293.35,4.02,18.00
56.00,159.57,771.88,40.93,0.00,0.00,9.49,286.00,295.49,1.13,18.00
57.00,198.89,617.50,68.21,0.00,90.17,8.49,286.00,294.49,3.77,18.00
58.00,414.14,463.13,83.17,0.00,188.19,7.35,286.00,293.35,4.35,18.00
59.00,1272.19,849.06,238.17,262.26,501.74,16.95,286.00,302.95,8.66,18.00
60.00,427.08,1080.63,86.04,0.00,53.10,11.22,286.00,297.22,4.31,18.00
61.00,617.22,463.13,167.83,0.00,82.49,7.35,286.00,293.35,5.79,18.00
62.00,338.98,1080.63,30.75,0.00,53.10,11.22,286.00,297.22,1.27,18.00
63.00,2862.75,694.69,71.07,467.39,119.48,12.00,286.00,298.00,3.55,18.00
64.00,903.85,1003.44,66.05,73.45,45.47,10.82,286.00,296.82,3.08,18.00
65.00,1253.08,617.50,23.95,80.72,85.99,8.49,286.00,294.49,1.42,18.00
66.00,485.05,849.06,207.17,0.00,298.76,15.95,286.00,301.95,8.66,18.00
67.00,170.51,540.31,0.00,0.00,85.99,7.94,286.00,293.94,6.90,18.00
68.00,269.21,694.69,166.07,71.02,90.17,9.00,286.00,295.00,9.35,18.00
69.00,3403.43,771.88,112.31,0.00,200.98,14.49,286.00,300.49,5.42,18.00
70.00,861.31,1157.82,44.93,54.06,45.47,11.62,286.00,297.62,2.34,18.00
71.00,230.48,849.06,52.11,0.00,121.45,10.95,286.00,296.95,2.46,18.00
72.00,290.75,463.13,0.00,0.00,378.53,16.35,286.00,302.35,6.57,18.00
73.00,690.51,1080.63,177.20,27.04,53.10,11.22,286.00,297.22,9.73,18.00
74.00,2488.58,1003.44,0.00,340.34,75.13,12.82,286.00,298.82,7.12,18.00
75.00,429.35,617.50,61.71,0.00,0.00,8.49,286.00,294.49,3.10,18.00
76.00,113.11,617.50,24.12,0.00,82.49,8.49,286.00,294.49,1.24,18.00
77.00,5670.78,1080.63,220.09,235.80,530.70,21.22,286.00,307.22,9.12,18.00
78.00,285.45,771.88,85.34,0.00,193.31,9.49,286.00,295.49,3.78,18.00
79.00,1159.11,1080.63,178.75,0.00,71.45,11.22,286.00,297.22,7.48,18.00
80.00,535.12,540.31,129.00,0.00,81.69,7.94,286.00,293.94,5.31,18.00
81.00,687.68,1157.82,94.91,0.00,50.85,11.62,286.00,297.62,4.17,18.00
82.00,209.40,694.69,44.46,0.00,0.00,9.00,286.00,295.00,1.42,18.00
83.00,2441.25,771.88,106.17,341.02,242.93,15.49,286.00,301.49,3.59,18.00
84.00,708.23,694.69,0.00,0.00,357.15,15.00,286.00,301.00,6.97,18.00
85.00,190.34,1157.82,227.81,0.00,45.47,11.62,286.00,297.62,8.55,18.00
86.00,421.68,617.50,169.08,0.00,81.69,8.49,286.00,294.49,9.23,18.00
87.00,284.08,1003.44,61.53,0.00,0.00,10.82,286.00,296.82,2.41,18.00
88.00,858.67,617.50,218.43,0.00,461.90,19.49,286.00,305.49,9.15,18.00
89.00,800.25,694.69,179.73,0.00,374.43,18.00,286.00,304.00,8.93,18.00
90.00,1419.50,926.25,0.00,58.24,430.46,16.39,286.00,302.39,7.34,18.00
91.00,385.72,1312.19,0.00,0.00,45.47,12.37,286.00,298.37,3.42,18.00
92.00,707.53,617.50,198.36,0.00,71.45,8.49,286.00,294.49,9.57,18.00
93.00,765.50,617.50,176.88,0.00,0.00,8.49,286.00,294.49,7.62,18.00
94.00,43.41,926.25,253.30,0.00,504.81,22.39,286.00,308.39,9.58,18.00
95.00,365.43,540.31,66.54,0.00,90.17,7.94,286.00,293.94,4.00,18.00
96.00,851.15,926.25,168.09,0.00,71.45,10.39,286.00,296.39,5.69,18.00
97.00,720.42,694.69,44.90,0.00,0.00,9.00,286.00,295.00,1.72,18.00
98.00,700.04,926.25,143.16,0.00,53.10,10.39,286.00,296.39,5.86,18.00
99.00,222.11,540.31,41.73,0.00,82.49,7.94,286.00,293.94,2.39,18.00
0.00,4447.51,0.00,166.19,0.00,365.09,9.00,244.00,253.00,7.65,19.00
1.00,459.73,0.00,200.13,0.00,411.52,10.00,244.00,254.00,7.79,19.00
2.00,4395.13,0.00,99.61,0.00,161.83,4.00,244.00,248.00,4.37,19.00
3.00,310.58,0.00,144.46,0.00,324.87,8.00,244.00,252.00,6.78,19.00
4.00,471.04,0.00,62.06,0.00,157.86,4.00,244.00,248.00,3.22,19.00
5.00,336.66,0.00,25.14,0.00,77.59,2.00,244.00,246.00,1.26,19.00
6.00,257.70,0.00,126.49,0.00,203.36,5.00,244.00,249.00,5.96,19.00
7.00,463.09,0.00,172.68,0.00,364.49,9.00,244.00,253.00,7.90,19.00
8.00,433.80,0.00,52.01,0.00,0.00,0.00,244.00,244.00,2.83,19.00
9.00,211.68,0.00,241.96,0.00,0.00,0.00,244.00,244.00,8.51,19.00
10.00,4218.37,0.00,66.32,158.48,160.96,4.00,244.00,248.00,3.67,19.00
11.00,550.73,0.00,137.08,0.00,325.41,8.00,244.00,252.00,5.70,19.00
12.00,210.71,0.00,55.89,0.00,78.95,2.00,244.00,246.00,2.21,19.00
13.00,457.19,0.00,177.16,0.00,0.00,0.00,244.00,244.00,6.61,19.00
14.00,354.42,0.00,266.53,0.00,118.73,3.00,244.00,247.00,9.85,19.00
15.00,584.80,0.00,258.24,0.00,0.00,0.00,244.00,244.00,9.43,19.00
16.00,296.63,0.00,250.45,0.00,497.15,12.00,244.00,256.00,8.67,19.00
17.00,380.46,0.00,68.01,0.00,0.00,0.00,244.00,244.00,2.55,19.00
18.00,679.66,0.00,191.83,0.00,0.00,0.00,244.00,244.00,7.85,19.00
19.00,257.51,0.00,71.97,0.00,116.12,3.00,244.00,247.00,2.22,19.00
20.00,275.46,0.00,54.70,0.00,0.00,0.00,244.00,244.00,2.14,19.00
21.00,5090.17,0.00,50.59,534.44,76.68,2.00,244.00,246.00,2.10,19.00
22.00,857.02,0.00,192.59,0.00,0.00,0.00,244.00,244.00,7.33,19.00
23.00,812.92,0.00,30.51,0.00,0.00,0.00,244.00,244.00,1.71,19.00
24.00,642.10,0.00,167.58,0.00,410.63,10.00,244.00,254.00,6.79,19.00
25.00,348.46,0.00,71.86,0.00,0.00,0.00,244.00,244.00,3.24,19.00
26.00,464.77,0.00,0.00,0.00,0.00,0.00,244.00,244.00,3.82,19.00
27.00,301.59,0.00,101.44,0.00,119.86,3.00,244.00,247.00,3.83,19.00
28.00,1265.72,0.00,0.00,0.00,117.65,3.00,244.00,247.00,3.23,19.00
29.00,185.35,0.00,26.37,0.00,79.33,2.00,244.00,246.00,1.59,19.00
30.00,207.46,0.00,0.00,0.00,76.67,2.00,244.00,246.00,7.87,19.00
31.00,336.39,0.00,84.37,0.00,200.99,5.00,244.00,249.00,3.04,19.00
32.00,416.19,0.00,56.52,0.00,37.87,1.00,244.00,245.00,2.49,19.00
33.00,1477.16,0.00,169.65,128.88,241.97,6.00,244.00,250.00,5.76,19.00
34.00,422.55,0.00,131.50,0.00,281.62,7.00,244.00,251.00,5.53,19.00
35.00,1009.22,0.00,130.22,0.00,0.00,0.00,244.00,244.00,4.59,19.00
36.00,589.69,0.00,79.51,0.00,0.00,0.00,244.00,244.00,4.28,19.00
37.00,607.17,0.00,128.50,0.00,0.00,0.00,244.00,244.00,6.28,19.00
38.00,320.64,0.00,86.05,0.00,76.68,2.00,244.00,246.00,2.70,19.00
39.00,359.13,0.00,108.00,0.00,242.85,6.00,244.00,250.00,4.14,19.00
40.00,287.21,0.00,106.42,0.00,79.68,2.00,244.00,246.00,4.42,19.00
41.00,542.93,0.00,121.31,0.00,283.84,7.00,244.00,251.00,4.50,19.00
42.00,200.89,0.00,170.88,0.00,119.92,3.00,244.00,247.00,9.26,19.00
43.00,289.85,0.00,183.05,0.00,407.94,10.00,244.00,254.00,7.44,19.00
44.00,780.09,0.00,239.63,0.00,0.00,0.00,244.00,244.00,8.42,19.00
45.00,871.58,0.00,273.67,0.00,0.00,0.00,244.00,244.00,9.28,19.00
46.00,57.94,0.00,210.65,0.00,243.60,6.00,244.00,250.00,8.22,19.00
47.00,813.54,0.00,222.94,0.00,0.00,0.00,244.00,244.00,7.81,19.00
48.00,205.65,0.00,42.36,0.00,0.00,0.00,244.00,244.00,2.66,19.00
49.00,305.25,0.00,45.28,0.00,116.14,3.00,244.00,247.00,1.83,19.00
50.00,266.66,658.31,42.10,0.00,0.00,8.49,244.00,252.49,2.18,19.00
51.00,1117.99,1398.91,218.08,0.00,440.06,17.37,244.00,261.37,9.28,19.00
52.00,1040.73,905.17,199.60,100.69,314.45,14.95,244.00,258.95,6.33,19.00
53.00,718.80,1069.75,223.02,0.00,474.10,18.82,244.00,262.82,8.67,19.00
54.00,822.93,1316.62,135.78,0.00,275.98,14.00,244.00,258.00,6.42,19.00
55.00,478.89,493.73,88.81,0.00,0.00,7.35,244.00,251.35,4.02,19.00
56.00,196.41,822.89,35.20,0.00,0.00,9.49,244.00,253.49,1.13,19.00
57.00,396.73,658.31,68.21,136.45,0.00,8.49,244.00,252.49,3.77,19.00
58.00,488.99,493.73,83.17,0.00,0.00,7.35,244.00,251.35,4.35,19.00
59.00,1288.23,1069.75,0.00,296.70,495.01,17.82,244.00,261.82,8.66,19.00
60.00,448.76,1234.33,86.04,0.00,55.75,11.62,244.00,255.62,4.31,19.00
61.00,684.91,576.02,156.35,0.00,85.77,7.94,244.00,251.94,5.79,19.00
62.00,366.66,1152.04,30.75,0.00,0.00,11.22,244.00,255.22,1.27,19.00
63.00,2840.94,822.89,71.07,0.00,85.77,9.49,244.00,253.49,3.55,19.00
