prod_ID,good ID,revenue,salaries paid,assets spending,income,dividends,retained,no-cash assets value,cash,units sold,units offered,price exp,time
16,art,183.6131234372427,0,105.24028839313036,78.37283504411235,35.26777576985056,43.10505927426179,142.6781926486007,5105.180932112024,4,4,48.198444902276215,8
17,art,130.81982047954526,0,131.88673727060393,-1.0669167910586737,0,-1.0669167910586737,172.27667887699738,5652.662125045581,3,3,45.78693716784084,8
18,art,152.57086390214997,0,94.9994765651889,57.57138733696107,25.90712430163248,31.664263035328588,164.08102501473718,5063.892301649811,4,4,40.04985177431437,8
19,art,0.0,0,0,0.0,0.0,0.0,0.0,5353.536155985857,0,0,27.207271057016502,8
20,pear,448.5374862096117,379.49659075297916,0,69.04089545663254,31.068402955484643,37.9724925011479,195.78453241842664,5878.92967195006,34,34,13.851892956473295,8
21,pear,306.14508122887776,126.68389491383205,0,179.46118631504572,80.75753384177058,98.70365247327514,569.0383796839609,5072.366815068101,26,26,12.363551357320059,8
22,pear,170.37735417459984,0,0,170.37735417459984,76.66980937856994,93.70754479602991,409.76059352748644,5053.529072359075,14,14,12.77830156309499,8
23,pear,310.9450298594661,116.56231306259974,0,194.38271679686636,87.47222255858986,106.9104942382765,642.8282084150925,3888.8668259566357,30,30,10.883076045081314,8
24,pear,197.60616806000073,36.53523929793238,0,161.07092876206835,72.48191794293075,88.5890108191376,287.4465844031162,5986.565297875578,15,15,13.832431764200049,8
25,pear,289.48526680291326,99.89811025156075,0,189.5871565513525,85.31422044810863,104.27293610324388,191.36614247143552,5451.222339367877,23,23,13.215631745350388,8
26,pear,271.8971735836796,65.08346426000273,0,206.81370932367687,93.0661691956546,113.74754012802228,624.3968902606908,4319.682962904717,24,24,11.895501344285982,8
27,pear,426.6236417857172,287.26078665836945,0,139.36285512734776,62.71328480730649,76.64957032004126,605.7448256058877,4786.376714825191,37,37,12.106887131756837,8
28,pear,366.35260601048503,218.65657592283833,0,147.6960300876467,66.46321353944101,81.23281654820569,266.7921993880823,5503.514103838311,28,28,13.73822272539318,8
29,pear,389.9635132685351,349.8649281218304,0,40.09858514670469,18.04436331601711,22.05422183068758,171.39992298016946,4949.97424481812,32,32,12.795677779123805,8
0,apple,959.1753166120582,350.3957110141882,0,608.7796055978699,273.9508225190415,334.82878307882845,0.0,6749.235713656681,30,30,33.57113608142203,9
1,apple,858.5493468756777,578.2035052270925,0,280.3458416485852,126.15562874186332,154.19021290672185,0.0,5456.636941037229,39,39,23.114790108191336,9
2,apple,694.9306488704722,754.1634983326451,0,-59.23284946217291,0,-59.23284946217291,0.0,5389.308548664064,33,33,22.11142973678775,9
3,apple,1152.1411180764503,646.1816686334846,0,505.9594494429657,227.68175224933458,278.2776971936311,0.0,6592.8369134596505,30,30,40.32493913267578,9
4,apple,645.6170152789097,322.23356583516033,0,323.3834494437493,145.5225522496872,177.86089719406212,0.0,6452.725243412813,29,29,23.375788484236384,9
5,apple,1512.9830687167785,427.49095441063145,0,1085.492114306147,488.4714514377661,597.0206628683809,0.0,8461.537332222284,33,33,48.14037036826113,9
6,apple,1271.078288041941,344.15969297964057,0,926.9185950623005,417.11336777803524,509.80522728426524,0.0,7620.6458718027525,32,32,41.707256326376196,9
7,apple,1614.037610675793,696.0900905250468,0,917.9475201507463,413.0763840678358,504.8711360829105,0.0,7792.117794429183,39,39,43.45485874896365,9
8,apple,1145.7754624646711,450.4742098706898,0,695.3012525939814,312.88556366729165,382.41568892668977,0.0,7308.110738892123,33,33,36.45649198751225,9
9,apple,1492.3968370372536,554.8448360601371,0,937.5520009771164,421.8984004397024,515.653600537414,0.0,7408.573656521135,39,39,40.179914843310684,9
10,art,238.7928493061913,0,128.43996207935373,110.35288722683757,49.6587992520769,60.69408797476066,161.83914077944343,5649.726742610295,4,4,62.68312294287522,9
11,art,180.47989314284138,0,78.9865399125624,101.49335323027897,45.672008953625536,55.821344276653434,157.54288420643064,5101.148040066256,3,3,63.16796259999448,9
12,art,184.9554452459727,0,101.26479475969538,83.69065048627732,37.660792718824794,46.029857767452526,171.56666190536734,4754.683332788105,4,4,48.550804377067834,9
13,art,119.04670434926413,0,96.86912075164156,22.177583597622572,9.979912618930157,12.197670978692415,165.75989994285652,5243.510456452774,4,4,31.249759891681837,9
14,art,101.945919673574,0,24.303550742326888,77.6423689312471,34.9390660190612,42.703302912185904,48.996466055476,5605.276662688446,4,4,26.760803914313176,9
15,art,202.1690581539283,0,139.22189594651894,62.94716220740935,28.326222993334206,34.62093921407514,171.56666190536734,5069.2841064434415,4,4,53.06937776540618,9
16,art,144.59533470682865,0,98.80650316667439,45.78883154015426,20.604974193069417,25.183857347084846,178.87429584336545,5125.785906305094,3,3,50.60836714739003,9
17,art,137.3608115035225,0,114.33053809122416,23.030273412298357,10.36362303553426,12.666650376764096,171.56666190536734,5663.025748081115,3,3,48.076284026232884,9
18,art,160.19940709725748,0,94.93173833660873,65.26766876064875,29.370450942291935,35.89721781835681,163.40478541433197,4996.807661132106,4,4,42.05234436303009,9
19,art,0.0,0,102.40821621665462,-102.40821621665462,0,-102.40821621665462,147.13653470112914,5261.368761390868,0,0,29.927998162718154,9
20,pear,374.00110982477895,255.06730485548815,0,118.9338049692908,53.52021223618086,65.41359273310994,153.35082407857507,5818.899179933923,27,27,14.54448760429696,9
21,pear,284.3616812183614,96.86537832267463,0,187.49630289568677,84.37333630305905,103.12296659262772,455.6545549136845,5156.74015137116,23,23,12.981728925186063,9
22,pear,408.90565001903985,300.58009935624136,0,108.32555066279849,48.74649779825932,59.57905286453917,324.8051108080812,5102.275570157329,32,32,13.41721664124974,9
23,pear,282.95997717211407,116.56231306259974,0,166.39766410951432,74.87894884928144,91.51871526023288,515.2585282129612,3963.7457748059182,26,26,11.42722984733538,9
24,pear,193.65404469880067,36.53523929793238,0,157.1188054008683,70.70346243039073,86.41534297047757,230.74050036423586,5942.4321898218395,14,14,14.524053352410052,9
25,pear,118.9406857081535,0,0,118.9406857081535,53.52330856866907,65.41737713948442,162.78245918952936,5504.745647936545,9,9,13.876413332617908,9
26,pear,261.70102957429157,65.08346426000273,0,196.61756531428884,88.47790439142997,108.13966092285887,496.91643693025094,4408.160867296145,22,22,12.490276411500282,9
27,pear,399.52727534797594,219.3089894657755,0,180.21828588220043,81.0982286469902,99.12005723521024,478.3546677912537,4867.474943472183,33,33,12.71223148834468,9
28,pear,357.19379086022246,182.66058405110954,0,174.53320680911293,78.53994306410081,95.99326374501211,210.1861041913543,5582.054046902405,26,26,14.42513386166284,9
29,pear,204.73084446598085,83.67868765995811,0,121.05215680602274,54.47347056271023,66.5786862433125,142.9128970989867,5004.447715380829,16,16,13.435461668079995,9
0,apple,1242.132035012616,539.369225961929,0,702.7628090506869,316.2432640728091,386.5195449778778,0.0,7065.4789777294845,37,37,35.24969288549313,10
1,apple,901.4768142194625,578.2035052270925,0,323.27330899237006,145.47298904656654,177.80031994580352,0.0,5602.109930083794,39,39,24.270529613600903,10
2,apple,641.2314623668445,599.2869986993351,0,41.94446366750947,18.87500865037926,23.069455017130206,0.0,5408.183557314442,29,29,23.217001223627136,10
3,apple,1612.9975653070323,929.044137477423,0,683.9534278296094,307.7790425233242,376.17438530628516,0.0,6900.615955982971,40,40,42.34118608930957,10
4,apple,771.401019979801,492.19217726377235,0,279.2088427160287,125.64397922221292,153.56486349381578,0.0,6578.369222635023,33,33,24.544577908448204,10
5,apple,1588.6322221526173,427.49095441063145,0,1161.1412677419858,522.5135704838935,638.6276972580922,0.0,8984.05090270618,33,33,50.54738888667419,10
6,apple,1709.997509381425,656.482662674942,0,1053.514846706483,474.08168101791733,579.4331656885656,0.0,8094.727552820666,41,41,43.79261914269501,10
7,apple,1477.4651974647645,557.052686323458,0,920.4125111413065,414.1856300135879,506.22688112771857,0.0,8206.303424442769,34,34,45.627601686411836,10
8,apple,1203.064235587904,450.4742098706898,0,752.5900257172143,338.6655115727464,413.9245141444679,0.0,7510.946635411958,33,33,38.279316586887866,10
9,apple,1325.9371898292534,420.5693787424011,0,905.3678110868523,407.41551498908353,497.95229609776874,0.0,7815.989171510219,33,33,42.18891058547622,10
10,art,250.7324917715009,0,105.37805448693763,145.35443728456326,65.40949677805347,79.9449405065098,161.82396238111218,5607.522396671962,4,4,65.81727909001899,10
11,art,189.50388779998343,0,99.35833258649262,90.14555521349081,40.565499846070864,49.580055367419945,157.5281087408713,5141.713539912325,3,3,66.3263607299942,10
12,art,194.20321750827134,0,149.70466937497707,44.498548133294264,20.02434665998242,24.474201473311844,171.55057119256313,4774.707679448087,4,4,50.97834459592123,10
13,art,124.99903956672735,0,101.71257678922365,23.2864627775037,10.478908249876666,12.807554527627035,165.74435382850766,5253.989364702649,4,4,32.81224788626593,10
14,art,26.760803914313176,0,25.51872827944323,1.2420756348699449,0.5589340356914752,0.6831415991784697,48.991870826688746,5605.835596724137,1,1,28.098844110028836,10
15,art,212.27751106162472,0,110.58115587758736,101.69635518403736,45.76335983281681,55.93299535122055,171.55057119256313,5115.047466276257,4,4,55.72284665367649,10
16,art,202.4334685895601,0,103.74682832500812,98.68664026455198,44.40898811904839,54.277652145503595,178.85751976991094,5170.194894424141,4,4,53.13878550475953,10
17,art,144.22885207869865,0,83.87232908144014,60.35652299725851,27.160435348766327,33.19608764849218,171.55057119256313,5690.186183429882,3,3,50.48009822754453,10
18,art,168.20937745212035,0,99.67832525343917,68.53105219868118,30.83897348940653,37.692078709274654,163.389460178976,4931.191543161516,4,4,44.154961581181595,10
19,art,89.78399448815446,0,107.52862702748737,-17.744632539332912,0,-17.744632539332912,185.83924448246088,5245.398592105467,3,3,31.424398070854064,10
20,pear,290.88975208593916,138.88025352055143,0,152.00949856538773,68.40427435442447,83.60522421096326,124.2623042287015,5823.561766456307,20,20,15.271711984511809,10
21,pear,246.6528495785353,62.476865478631254,0,184.17598409990404,82.87919284495682,101.29679125494722,368.38813173659935,5239.619344216118,19,19,13.630815371445367,10
22,pear,348.84763267249343,156.64311878620651,0,192.20451388628692,86.49203124882911,105.71248263745781,266.6316261200364,5188.767601406159,26,26,14.088077473312227,10
23,pear,274.2535163360492,116.56231306259974,0,157.69120327344945,70.96104147305225,86.7301618003972,413.44449275975273,4034.706816278969,24,24,11.998591339702148,10
24,pear,188.81269358133068,36.53523929793238,0,152.2774542833983,68.52485442752923,83.75259985586906,187.10786085086627,5946.4935354081035,13,13,15.250256020030555,10
25,pear,346.9103333154477,195.3307904413876,0,151.5795428740601,68.21079429332706,83.36874858073305,133.6957914479424,5572.956442229874,25,25,14.570233999248805,10
26,pear,237.31525181850535,65.08346426000273,0,172.23178755850262,77.50430440132618,94.72748315717644,409.6581164281214,4485.66517169747,19,19,13.114790232075297,10
27,pear,355.94248167365123,158.59558590023602,0,197.3468957734152,88.80610309803684,108.54079267537837,391.09270227889715,4956.28104657022,28,28,13.347843062761914,10
28,pear,360.6283465415709,182.66058405110954,0,177.96776249046138,80.08549312070762,97.88226936975376,166.54942837176307,5662.139540023118,25,25,15.146390554745983,10
29,pear,214.96738668927992,83.67868765995811,0,131.2886990293218,59.07991456319481,72.20878446612699,113.82232753336112,5063.527629944027,16,16,14.107234751483995,10
0,apple,1762.4846442746566,952.7669514298395,0,809.7176928448171,364.37296178016766,445.3447310646494,0.0,7429.851939509651,50,50,37.01217752976779,11
1,apple,898.0095957032333,528.4446587179327,0,369.5649369853006,166.3042216433853,203.26071534191533,0.0,5768.414151727183,37,37,25.484056094280948,11
2,apple,789.3780416033225,644.8947916903794,0,144.48324991294305,65.01746246082438,79.46578745211868,0.0,5473.201019775266,34,34,24.377851284808493,11
3,apple,1354.9179548579061,814.9655913776587,0,539.9523634802474,242.97856356611135,296.97379991413607,0.0,7143.594519549079,32,32,44.45824539377505,11
4,apple,1030.8722721548252,736.3357461809502,0,294.536525973875,132.54143668824375,161.99508928563122,0.0,7046.456192289432,42,42,25.771806803870614,11
5,apple,2122.9903332403173,693.0905437129173,0,1429.8997895274001,643.45490528733,786.4448842400701,0.0,9627.505807993522,42,42,53.07475833100791,11
6,apple,2189.630957134751,912.7979005841248,0,1276.8330565506262,574.5748754477818,702.2581811028444,0.0,8669.302428268464,50,50,45.98225009982976,11
7,apple,2098.869677574945,902.87241107971,0,1195.997266495235,538.1987699228557,657.7984965723792,0.0,8744.50219436563,46,46,47.90898177073243,11
8,apple,1454.614030301739,615.0279514495077,0,839.5860788522313,377.81373548350405,461.7723433687272,0.0,7888.760370895464,38,38,40.19328241623226,11
9,apple,1814.1231551754784,699.1000973951017,0,1115.0230577803768,501.76037600116956,613.2626817792072,0.0,8317.749547511386,43,43,44.298356114750035,11
10,art,197.45183727005696,0,110.6469572112845,86.80488005877245,39.0621960264476,47.74268403232485,203.5250627255246,5538.970749982022,3,3,69.10814304451993,11
11,art,198.97908218998262,0,150.9570756219578,48.02200656802481,21.60990295561116,26.412103612413645,199.20912963688122,5163.323442867937,3,3,69.64267876649392,11
12,art,203.91337838368491,0,124.65049014505762,79.2628882386273,35.66829970738228,43.594588531245016,172.35242366035123,4810.3759791554685,4,4,53.52726182571729,11
13,art,131.24899154506372,0,106.79820562868483,24.45078591637889,11.002853662370502,13.44793225400839,166.51906718688028,5528.241829283272,4,4,34.45286028057923,11
14,art,28.098844110028836,0,108.38885604370726,-80.29001193367843,0,-80.29001193367843,172.05500040616369,5533.574585983826,1,1,29.503786315530277,11
15,art,222.89138661470597,0,116.11021367146672,106.78117294323924,48.05152782445766,58.72964511878158,172.35242366035123,5163.098994100714,4,4,58.508988986360315,11
16,art,212.55514201903813,0,108.93416974125853,103.6209722777796,46.62943752500082,56.99153475277878,179.69352598436404,5216.824331949143,4,4,55.795724779997514,11
17,art,151.44029468263358,0,88.06594553551216,63.37434914712142,28.51845711620464,34.85589203091678,172.35242366035123,5718.704640546086,3,3,53.00410313892176,11
18,art,176.61984632472638,0,104.66224151611112,71.95760480861526,32.38092216387687,39.57668264473839,164.15316641990722,4909.427399734325,4,4,46.362709660240675,11
19,art,125.69759228341626,0,112.90505837886174,12.792533904554517,5.756640257049533,7.0358936475049845,186.70788429965432,5251.155232362517,4,4,32.995617974396765,11
20,pear,488.69478350437794,380.97729617092375,0,107.71748733345419,48.472869300054384,59.2446180333998,109.08227084602454,5872.03463575636,32,32,16.0352975837374,11
21,pear,340.7703842861342,161.0161509698302,0,179.75423331630398,80.8894049923368,98.86482832396719,307.49607884956777,5320.508749208455,25,25,14.312356140017636,11
22,pear,140.88077473312228,0,0,140.88077473312228,63.39634862990503,77.48442610321726,205.60360428075205,5252.163950036064,10,10,14.792481346977839,11
23,pear,275.96760081314943,116.56231306259974,0,159.4052877505497,71.73237948774737,87.67290826280232,321.9204950170899,4106.439195766716,23,23,12.598520906687256,11
24,pear,335.50563244067223,157.82145342998342,0,177.6841790106888,79.95788055480996,97.72629845587885,156.66572787488312,6026.451415962917,22,22,16.012768821032083,11
25,pear,320.5451479834738,135.38780246871946,0,185.15734551475433,83.32080548163944,101.83654003311489,103.1822882625524,5656.277247711511,22,22,15.298745699211246,11
26,pear,406.5584971943343,229.06743346646255,0,177.49106372787173,79.87097867754228,97.62008505032945,333.475134263707,4565.536150375009,31,31,13.770529743679063,11
27,pear,360.3917626945717,158.59558590023602,0,201.79617679433568,90.80827955745106,110.98789723688462,314.8849126597189,5047.089326127672,27,27,14.01523521590001,11
28,pear,363.5133733139036,182.66058405110954,0,180.8527892627941,81.38375516825734,99.46903409453675,136.07982483252505,5743.523295191377,24,24,15.903710082483283,11
29,pear,296.2519297811639,155.891630300766,0,140.36029948039788,63.16213476617905,77.19816471421883,98.62834405791902,5126.689764710202,21,21,14.812596489058196,11
0,apple,1443.4749236609427,552.0152705057599,0,891.4596531551829,401.1568439198323,490.3028092353506,0.0,7831.008783429479,39,39,38.862786406256184,12
1,apple,1095.8144120540808,725.760583363596,0,370.0538286904848,166.52422291071815,203.52960577976665,0.0,5934.938374637904,43,43,26.758258898994995,12
2,apple,853.2247949682974,601.8963611942804,0,251.32843377401696,113.09779519830764,138.23063857570932,0.0,5586.298814973571,35,35,25.59674384904892,12
3,apple,1600.496834175903,1055.8168976888965,0,544.6799364870064,245.1059714191529,299.5739650678536,0.0,7388.700490968221,36,36,46.68115766346381,12
4,apple,1159.7313061741775,779.5802626733025,0,380.15104350087495,171.06796957539373,209.08307392548122,0.0,7083.3059486783495,45,45,27.060397144064147,12
5,apple,2057.177632909866,749.2560683414911,0,1307.921564568375,588.5647040557687,719.3568605126063,253.49662880195567,10216.070512049297,39,45,51.690199418025095,12
6,apple,2023.2190043925104,692.8949418806811,0,1330.3240625118292,598.6458281303231,731.6782343815061,0.0,9267.948256398775,44,44,48.281362604821254,12
7,apple,1724.7233437463678,469.00381105302256,0,1255.7195326933452,565.0737897120054,690.6457429813398,0.0,9309.575984077637,36,36,50.304430859269054,12
8,apple,1567.5380142330582,636.1071234087359,0,931.4308908243223,419.14390087094506,512.2869899533773,0.0,8231.656317356457,39,39,42.20294653704387,12
9,apple,1904.8293129342517,650.4847424714069,0,1254.3445704628448,564.4550567082802,689.8895137545646,0.0,8882.204604219663,43,43,46.51327392048754,12
10,art,276.43257217807974,0,142.31844743262664,134.1141247454531,60.35135613545389,73.7627686099992,199.50998006416646,5599.322106117477,4,4,72.56355019674594,12
11,art,208.92803629948173,0,88.91273347335363,120.0153028261281,54.00688627175765,66.00841655437046,195.27919043588975,5217.330329139694,3,3,73.12481270481861,12
12,art,160.58178547715187,0,143.42035083815983,17.161434638992034,7.722645587546415,9.43878905144562,211.20174380060652,4818.098624743016,3,3,56.203624917003154,12
13,art,103.35858084173769,0,119.94308121026694,-16.58450036852925,0,-16.58450036852925,205.48346607036504,5408.015934584295,3,3,36.17550329460819,12
14,art,88.51135894659083,0,112.53759171234466,-24.026232765753832,0,-24.026232765753832,210.91018802502322,5511.950976494648,3,3,30.978975631306792,12
